cve_id,vendor,product,asset_type,function,cvss_score,cvss_vector,epss_percentile,in_cisa_kev,icsa_present,criticality_0_5,exposure_0_5,location,L,impact_I,E,Risk_base,version_match,Risk,priority,explain,published
CVE-2025-39204,,,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,0.13896,,0,3,3,Nashville,0.5361360000000001,0.6,0.4,0.36028339200000004,unknown,0.32425505280000005,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-24 12:15:21.523
CVE-2025-39203,,,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,0.0602,,1,3,3,Nashville,0.5585700000000001,0.6,0.4,0.3753590400000001,unknown,0.3378231360000001,Low,"ICSA,KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-24 12:15:21.380
CVE-2025-39202,,,Other ICS Device,Industrial device,7.3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:H,0.02969,,0,3,3,Nashville,0.5118915,0.6,0.4,0.34399108800000006,unknown,0.30959197920000003,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-06-24 12:15:21.200
CVE-2025-39201,,,Other ICS Device,Industrial device,6.1,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H,0.09547,,0,3,3,Nashville,0.4689145,0.6,0.4,0.31511054400000005,unknown,0.28359948960000003,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-06-24 12:15:21.050
CVE-2025-2403,,,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.19006,,0,3,3,Nashville,0.609021,0.6,0.4,0.40926211200000007,unknown,0.36833590080000006,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-24 12:15:20.863
CVE-2025-1718,,,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,,,0,3,3,Nashville,0.5750000000000001,0.6,0.4,0.3864000000000001,unknown,0.34776000000000007,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-24 12:15:20.033
CVE-2025-48466,advantech,wise 4060lan_firmware,Other ICS Device,Industrial device,8.1,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,0.19859,,0,3,3,Nashville,0.6150065,0.6,0.4,0.413284368,unknown,0.37195593120000003,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-06-24 03:15:34.013
CVE-2025-20271,,,Other ICS Device,Industrial device,8.6,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,,,0,3,3,Nashville,0.6905,0.6,0.4,0.46401600000000004,unknown,0.41761440000000005,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-18 17:15:29.053
CVE-2025-1349,ibm,sterling_b2b_integrator,Other ICS Device,Industrial device,4.8,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,,,0,3,3,Nashville,0.48150000000000004,0.6,0.4,0.323568,unknown,0.2912112,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-18 17:15:28.560
CVE-2025-1348,ibm,sterling_b2b_integrator,Other ICS Device,Industrial device,4.0,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,,0,3,3,Nashville,0.4075,0.6,0.4,0.27384,unknown,0.24645599999999998,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-06-18 17:15:28.360
CVE-2024-54172,ibm,sterling_b2b_integrator,Other ICS Device,Industrial device,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,,,0,3,3,Nashville,0.45400000000000007,0.6,0.4,0.3050880000000001,unknown,0.2745792000000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-18 17:15:28.160
CVE-2024-54183,ibm,sterling_b2b_integrator,Other ICS Device,Industrial device,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,,,0,3,3,Nashville,0.5145000000000001,0.6,0.4,0.34574400000000005,unknown,0.31116960000000005,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-18 16:15:26.807
CVE-2022-50118,,,Other ICS Device,Industrial device,,,,,0,3,3,Nashville,0.4625,0.6,0.4,0.3108,unknown,0.27972,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-06-18 11:15:41.477
CVE-2025-5777,citrix,netscaler_application_delivery_controller,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,0.97769,True,0,3,3,Nashville,0.8846915000000001,0.6,0.4,0.5945126880000001,unknown,0.5350614192000002,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2025-06-17 13:15:21.523
CVE-2025-5349,citrix,netscaler_application_delivery_controller,Other ICS Device,Industrial device,8.8,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.18981,,0,3,3,Nashville,0.6504335000000001,0.6,0.4,0.4370913120000001,unknown,0.3933821808000001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-06-17 13:15:21.377
CVE-2025-4216,,,Other ICS Device,Industrial device,6.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,0.1291,,0,3,3,Nashville,0.527185,0.6,0.4,0.35426832,unknown,0.318841488,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-14 09:15:23.160
CVE-2025-44043,,,Other ICS Device,Industrial device,5.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,0.09756,,0,3,3,Nashville,0.46114600000000006,0.6,0.4,0.30989011200000005,unknown,0.2789011008000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-10 16:15:40.823
CVE-2025-40591,,,Other ICS Device,Industrial device,7.7,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,0.33133,,0,3,3,Nashville,0.6694655,0.6,0.4,0.44988081600000007,unknown,0.40489273440000006,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-10 16:15:39.123
CVE-2025-40569,,,Other ICS Device,Industrial device,4.8,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:H/A:N,0.10882,,0,3,3,Nashville,0.40208699999999997,0.6,0.4,0.270202464,unknown,0.24318221759999997,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-06-10 16:15:38.727
CVE-2025-40568,,,Other ICS Device,Industrial device,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,0.33403,,0,3,3,Nashville,0.4834105000000001,0.6,0.4,0.32485185600000005,unknown,0.29236667040000003,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-10 16:15:38.537
CVE-2025-40567,,,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,0.1525,,0,3,3,Nashville,0.5408750000000001,0.6,0.4,0.36346800000000007,unknown,0.32712120000000006,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-10 16:15:38.357
CVE-2024-41797,,,Other ICS Device,Industrial device,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,,,0,3,3,Nashville,0.45400000000000007,0.6,0.4,0.3050880000000001,unknown,0.2745792000000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-10 16:15:34.990
CVE-2025-3905,,,Other ICS Device,Industrial device,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,0.11413,,0,3,3,Nashville,0.4669455,0.6,0.4,0.313787376,unknown,0.2824086384,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-10 09:15:24.543
CVE-2025-42996,,,Other ICS Device,Industrial device,5.6,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,0.17504,,0,3,3,Nashville,0.469264,0.6,0.4,0.31534540800000005,unknown,0.28381086720000004,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-06-10 01:15:23.143
CVE-2025-42995,,,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.15547,,0,3,3,Nashville,0.5969145,0.6,0.4,0.40112654400000003,unknown,0.3610138896,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-10 01:15:22.980
CVE-2025-42994,,,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.15547,,0,3,3,Nashville,0.5969145,0.6,0.4,0.40112654400000003,unknown,0.3610138896,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-10 01:15:22.823
CVE-2025-48147,,,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,0.1781,,0,3,3,Nashville,0.5498350000000001,0.6,0.4,0.36948912000000006,unknown,0.33254020800000006,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-09 16:15:44.030
CVE-2025-22244,broadcom,vmware_nsx,Other ICS Device,Industrial device,6.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:H/A:N,0.13456,,0,3,3,Nashville,0.5565960000000001,0.6,0.4,0.3740325120000001,unknown,0.3366292608000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-06-04 20:15:22.263
CVE-2024-45655,ibm,application_gateway,Other ICS Device,Industrial device,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,,,0,3,3,Nashville,0.49,0.6,0.4,0.32928,unknown,0.296352,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-06-03 15:15:58.093
CVE-2025-41235,,,Other ICS Device,Industrial device,8.6,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:H/A:N,0.21231,,0,3,3,Nashville,0.6773085,0.6,0.4,0.45515131200000003,unknown,0.4096361808,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-30 06:15:26.590
CVE-2025-3755,,,Other ICS Device,Industrial device,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,0.1391,,0,3,3,Nashville,0.6791849999999999,0.6,0.4,0.45641232,unknown,0.410771088,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-29 05:15:20.930
CVE-2022-31812,siemens,sipass_integrated,HMI/ES,Ops interface,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,,0,4,2,Nashville,0.63,0.6799999999999999,0.4,0.479808,unknown,0.4318272,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-23 15:15:21.437
CVE-2022-31807,siemens,sipass_integrated_ac5102_\(acc g2\)_firmware,HMI/ES,Ops interface,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,,,0,4,2,Nashville,0.49,0.6799999999999999,0.4,0.373184,unknown,0.33586560000000004,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-23 15:15:21.220
CVE-2025-47532,,,Other ICS Device,Industrial device,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.28066,,0,3,3,Nashville,0.7672310000000001,0.6,0.4,0.5155792320000001,unknown,0.4640213088000001,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-23 13:15:39.057
CVE-2025-46486,,,Other ICS Device,Industrial device,4.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,0.20822,,0,3,3,Nashville,0.47237700000000005,0.6,0.4,0.31743734400000007,unknown,0.28569360960000006,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-23 13:15:35.827
CVE-2025-1421,,,Other ICS Device,Industrial device,,,,,0,3,3,Nashville,0.4625,0.6,0.4,0.3108,unknown,0.27972,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-21 13:16:02.450
CVE-2025-1420,,,Other ICS Device,Industrial device,,,,,0,3,3,Nashville,0.4625,0.6,0.4,0.3108,unknown,0.27972,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-21 13:16:02.283
CVE-2025-1419,,,Other ICS Device,Industrial device,,,,,0,3,3,Nashville,0.4625,0.6,0.4,0.3108,unknown,0.27972,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-21 13:16:02.110
CVE-2025-1418,,,Other ICS Device,Industrial device,,,,,0,3,3,Nashville,0.4625,0.6,0.4,0.3108,unknown,0.27972,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-21 13:16:01.927
CVE-2025-1417,,,Other ICS Device,Industrial device,,,,,0,3,3,Nashville,0.4625,0.6,0.4,0.3108,unknown,0.27972,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-21 13:16:01.760
CVE-2025-1416,,,Other ICS Device,Industrial device,,,,,0,3,3,Nashville,0.4625,0.6,0.4,0.3108,unknown,0.27972,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-21 13:16:00.700
CVE-2025-4105,,,Other ICS Device,Industrial device,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,0.13779,,0,3,3,Nashville,0.4752265000000001,0.6,0.4,0.3193522080000001,unknown,0.2874169872000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-21 12:16:22.473
CVE-2025-1415,,,Other ICS Device,Industrial device,,,,,0,3,3,Nashville,0.4625,0.6,0.4,0.3108,unknown,0.27972,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-21 12:16:20.817
CVE-2025-37936,,,Other ICS Device,Industrial device,,,0.15565,,0,3,3,Nashville,0.42947750000000007,0.6,0.4,0.28860888000000007,unknown,0.2597479920000001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-20 16:15:30.443
CVE-2025-37901,,,Other ICS Device,Industrial device,,,0.15565,,0,3,3,Nashville,0.42947750000000007,0.6,0.4,0.28860888000000007,unknown,0.2597479920000001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-20 16:15:26.453
CVE-2025-0921,,,Other ICS Device,Industrial device,6.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:N,,,0,3,3,Nashville,0.545,0.6,0.4,0.36624000000000007,unknown,0.3296160000000001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-15 23:15:58.943
CVE-2023-6786,hkdigit,payment_gateway_for_telcell,Other ICS Device,Industrial device,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,,0,3,3,Nashville,0.553,0.6,0.4,0.37161600000000006,unknown,0.33445440000000004,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-15 20:15:29.520
CVE-2025-0133,,,Other ICS Device,Industrial device,,,,,0,3,3,Nashville,0.4625,0.6,0.4,0.3108,unknown,0.27972,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-14 19:15:51.517
CVE-2025-30394,microsoft,windows_server_2012,Other ICS Device,Industrial device,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,0.37613,,0,3,3,Nashville,0.5561455000000001,0.6,0.4,0.37372977600000007,unknown,0.33635679840000005,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 17:16:02.213
CVE-2025-29967,microsoft,windows_10_1507,Other ICS Device,Industrial device,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.53023,,0,3,3,Nashville,0.7995805000000001,0.6,0.4,0.5373180960000001,unknown,0.4835862864000001,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2025-05-13 17:15:57.303
CVE-2025-29831,microsoft,windows_server_2008,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,0.43504,,0,3,3,Nashville,0.664764,0.6,0.4,0.44672140800000004,unknown,0.40204926720000006,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 17:15:53.297
CVE-2025-26677,microsoft,windows_server_2016,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.94142,,0,3,3,Nashville,0.871997,0.6,0.4,0.585981984,unknown,0.5273837856,High,"KEV,AV:N+AC:L,HighImpactWithEnv,HighEPSS,VersionUnknown",2025-05-13 17:15:51.787
CVE-2025-47278,,,Other ICS Device,Industrial device,,,0.04792,,0,3,3,Nashville,0.391772,0.6,0.4,0.26327078400000004,unknown,0.23694370560000003,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 16:15:32.187
CVE-2025-40583,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,4.4,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,0.00622,,0,4,2,Nashville,0.34417700000000007,0.6799999999999999,0.4,0.26212520320000005,unknown,0.23591268288000006,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:28.723
CVE-2025-40582,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.11156,,0,4,2,Nashville,0.568046,0.6799999999999999,0.4,0.43262383360000006,unknown,0.3893614502400001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:28.537
CVE-2025-40581,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,7.1,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,0.06124,,0,4,2,Nashville,0.511934,0.6799999999999999,0.4,0.38988893440000005,unknown,0.35090004096000005,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:28.333
CVE-2025-40580,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.05394,,0,4,2,Nashville,0.547879,0.6799999999999999,0.4,0.41726464640000005,unknown,0.37553818176000003,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:28.137
CVE-2025-40579,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.05394,,0,4,2,Nashville,0.547879,0.6799999999999999,0.4,0.41726464640000005,unknown,0.37553818176000003,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:27.933
CVE-2025-40578,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,4.3,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,0.19823,,0,4,2,Nashville,0.4058805,0.6799999999999999,0.4,0.3091185888,unknown,0.27820672992,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:27.750
CVE-2025-40577,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,4.3,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,0.19823,,0,4,2,Nashville,0.4058805,0.6799999999999999,0.4,0.3091185888,unknown,0.27820672992,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:27.560
CVE-2025-40576,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,4.3,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,0.16869,,0,4,2,Nashville,0.3955415,0.6799999999999999,0.4,0.3012444064,unknown,0.27111996576,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:27.373
CVE-2025-40575,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,0.33321,,0,4,2,Nashville,0.5381235000000001,0.6799999999999999,0.4,0.4098348576000001,unknown,0.3688513718400001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:27.170
CVE-2025-40574,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,0.03617,,0,4,2,Nashville,0.5416595000000001,0.6799999999999999,0.4,0.41252787520000006,unknown,0.37127508768000006,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:26.980
CVE-2025-40573,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,4.4,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:N,0.05685,,0,4,2,Nashville,0.3618975000000001,0.6799999999999999,0.4,0.2756211360000001,unknown,0.2480590224000001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:26.773
CVE-2025-40572,siemens,scalance_lpe9403_firmware,HMI/ES,Ops interface,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,0.02983,,0,4,2,Nashville,0.41294050000000004,0.6799999999999999,0.4,0.31449548480000006,unknown,0.2830459363200001,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:26.577
CVE-2025-40566,,,Other ICS Device,Industrial device,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,0.27472,,0,3,3,Nashville,0.7101520000000001,0.6,0.4,0.4772221440000001,unknown,0.4294999296000001,Medium,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:26.183
CVE-2025-33025,,,Other ICS Device,Industrial device,9.9,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,0.44755,,0,3,3,Nashville,0.8311425,0.6,0.4,0.55852776,unknown,0.5026749840000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:25.593
CVE-2025-33024,,,Other ICS Device,Industrial device,9.9,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,0.44755,,0,3,3,Nashville,0.8311425,0.6,0.4,0.55852776,unknown,0.5026749840000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:25.373
CVE-2025-32469,,,Other ICS Device,Industrial device,9.9,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,0.44755,,0,3,3,Nashville,0.8311425,0.6,0.4,0.55852776,unknown,0.5026749840000001,High,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:25.180
CVE-2025-31930,,,Other ICS Device,Industrial device,8.8,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,0.08373,,0,3,3,Nashville,0.6133055000000001,0.6,0.4,0.41214129600000005,unknown,0.37092716640000006,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:24.710
CVE-2025-30176,,,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.30321,,0,3,3,Nashville,0.6486235,0.6,0.4,0.435874992,unknown,0.3922874928,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:24.293
CVE-2025-30175,,,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.30321,,0,3,3,Nashville,0.6486235,0.6,0.4,0.435874992,unknown,0.3922874928,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:24.103
CVE-2025-30174,,,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.30321,,0,3,3,Nashville,0.6486235,0.6,0.4,0.435874992,unknown,0.3922874928,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:23.893
CVE-2024-51447,siemens,polarion_alm,HMI/ES,Ops interface,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,,0,4,2,Nashville,0.509,0.6799999999999999,0.4,0.3876544,unknown,0.34888896,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 10:15:21.940
CVE-2025-42997,,,Other ICS Device,Industrial device,6.6,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:L/I:L/A:L,0.19231,,0,3,3,Nashville,0.5603085,0.6,0.4,0.376527312,unknown,0.3388745808,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-13 01:15:48.293
CVE-2025-46738,,,Other ICS Device,Industrial device,6.6,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:C/C:L/I:H/A:L,0.41767,,0,3,3,Nashville,0.6091844999999999,0.6,0.4,0.40937198399999997,unknown,0.3684347856,Low,"KEV,HighImpactWithEnv,VersionUnknown",2025-05-12 16:15:25.600
CVE-2025-46737,,,Other ICS Device,Industrial device,7.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:N/I:H/A:N,0.05902,,0,3,3,Nashville,0.5576570000000001,0.6,0.4,0.37474550400000006,unknown,0.3372709536000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-12 16:15:25.473
CVE-2025-41433,,,Other ICS Device,Industrial device,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,0.24676,,0,3,3,Nashville,0.628866,0.6,0.4,0.42259795200000005,unknown,0.38033815680000005,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-07 22:15:20.713
CVE-2025-20164,,,Other ICS Device,Industrial device,8.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:H,0.31906,,0,3,3,Nashville,0.6981710000000001,0.6,0.4,0.4691709120000001,unknown,0.4222538208000001,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-07 18:15:37.813
CVE-2025-47648,,,Other ICS Device,Industrial device,7.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L,0.01653,,0,3,3,Nashville,0.5262855000000001,0.6,0.4,0.35366385600000005,unknown,0.31829747040000006,Low,"KEV,AV:N+AC:L,HighImpactWithEnv,VersionUnknown",2025-05-07 15:16:17.600
